text	label
[Verse ] If I could recapture all of the memories And bring them to life, surely I would Hear the distant laughter Wasn't it you and me surviving the night? You're fading out of my sight swiftly [Chorus] You're vanishing Drifting away You're vanishing Ahh, oh [Verse ] I was so enraptured No sensibility To open my eyes I misunderstood Now you're fading faster It's suddenly hard to see You're taking the light Letting the shadows inside swiftly [Chorus] You're vanishing Drifting away You're vanishing, oh You're vanishing Drifting away You're, oh [Verse ] Reaching out into the distance Searching for spirits of the past Just a trace of your existence to grasp And if somehow I could recapture All of the memories And bring them to life Lord knows I would [Verse ] But now you're fading faster Getting so hard to see Taking the light Letting the darkness inside swiftly [Chorus] You're vanishing Drifting away You're vanishing, oh You're vanishing Drifting so far away Whoa You're vanishing Whoa, oh-oh-oh, oh yeah Away [Outro] Thank you. This last song was originally recorded by the incomparable 6Embed	3
Turn Silk down, Bring Billie All the way up!  I've been waiting for someone to come into my life Who would bring me joy and give me pleasure I have taken chances on romances once or twice And I found that in my heart it's you I treasure You and only you can make me feel the way I do You and only you can make it better You and only you can do the freaky things you do And I'm so into you and that's forever and ever All my life my love's been waiting for you All my life my heart's been waiting too All my, all my, all my life All my, all my, all my life  I've been wishing on a star, I've been praying on my knees I've got some sly and sexy tricks to show you Most of all I'll give you anything boy that you need To keep you right here by my side, I know you, I'll show you You and only you can make me feel the way I do You and only you can make it better You and only you can do the freaky things you do And I'm so into you and that's forever and ever All my life my love's been waiting for you All my life my heart's been waiting too Don't you know I need you and adore you All my life I'll give to only you All my, all my, all my life All my, all my, all my life I have taken chances on romances once or twiceEmbed	3
Break-breakdown Steady breaking me on down Break-breakdown Steady breaking me on down Break-breakdown Steady breaking me on down Break-breakdown Steady breaking me on down You called yesterday to basically say That you care for me but that you're just not in love Immediately, I pretended to be feeling similarly And led you to believe I was okay To just walk away from the one thing That's unyielding and sacred to me Well, I guess I'm trying to be nonchalant about it And I'm going to extremes to prove I'm fine without you But in reality I'm slowly losing my mind (losing my mind) Underneath the guise of a smile gradually I'm dying inside (Underneath the guise of a smile) Friends ask me how I feel and I lie convincingly 'Cause I don't want to reveal the fact that that I'm suffering So I wear my disguise 'til I go home at night And turn down all the lights and then I break down and cry  So, what do you do when somebody you're devoted to Suddenly just stops loving you and it seems they haven't got a clue Of the pain that rejection is putting you through Do you cling to your pride and sing "I will survive" (Gotta get control and roll roll roll on) Do you lash out and say "How dare you leave this way" (Gotta get control and roll roll roll on) (Gotta get control and roll roll roll on) Do you hold on in vain as they just slip away (Gotta get control and roll roll roll on) Well, I guess I'm trying to be nonchalant about it Break-breakdown And I'm going to extremes to prove I'm fine without you Steady breaking me on down But in reality I'm slowly losing my mind (losing my mind) Break-breakdown Underneath the guise of a smile gradually I'm dying inside (Under the smile) Steady breaking me on down Friends ask me how I feel and I lie convincingly (How do you feel?) Break-breakdown 'Cause I don't want to reveal the fact that I'm suffering Steady breaking me on down So I wear my disguise 'til I go home at night Break-breakdown And turn down all the lights and then I break down and cry Steady breaking me on down (I cry...) Yeah Come on, yeah Come on, come on I don't wanna break down (Breakdown, breakdown) Break-breakdown (Gotta get control and roll roll roll on) I don't wanna break down (Breakdown, breakdown) Steady breaking me on down (Gotta get control and roll roll roll on) I don't wanna break down (Breakdown, breakdown) Break-breakdown (Gotta get control and roll roll roll on) I don't wanna break down (Breakdown, breakdown) Steady breaking me on down (Gotta get control and roll roll roll on) Gonna break you down Only if you let it Everyday crazy situations rocking my mind Trying to break me down But I won't let it Forget it I be feeling like you're breaking me down Kicking me around, stressing me out I think you better go and get out And let me release some stress Don't ever wanna feel no pain Hoping for the sun but it looks like rain Lord, I just wanna maintain Yeah, I'm feeling pressures y'all But nevertheless Krayzie won't fall It's over, it's ending here Well, I guess I'm trying to be nonchalant about it (I'm trying) And I'm going to extremes to prove I'm fine without you But in reality I'm slowly losing my mind (I'm gradually dying inside) Underneath the guise of a smile gradually I'm dying inside (In my heart as I cry) Friends ask me how I feel and I lie convincingly (How do I feel?) 'Cause I don't want to reveal the fact that I'm suffering (I'm losing my mind) So I wear my disguise 'til I go home at night And turn down all the lights and then I break down and cry (So I breakdown and cry) Well, I guess I'm trying to be nonchalant about it Gotta get control and roll roll roll on And I'm going to extremes to prove I'm fine without you Gotta get control and roll roll roll on But in reality I'm slowly losing my mind Gotta get control and roll roll roll on Underneath the guise of a smile gradually I'm dying inside Gotta get control and roll roll roll on Friends ask me how I feel and I lie convincingly (How do I feel?) Gotta get control and roll roll roll on 'Cause I don't want to reveal the fact that I'm suffering (What do you think? You gotta know I'm suffering, so I...) Gotta get control and roll roll roll on So I wear my disguise 'til I go home at night (I turn off the lights and breakdown and cry) Gotta get control and roll roll roll on And turn down all the lights and then I break down and cry Gotta get control and roll roll roll on Well, I guess I'm trying to be nonchalant about it Break-breakdown (Cry, cry, cry) And I'm going to extremes to prove I'm fine without you Steady breaking me on down But in reality I'm slowly losing my mind Break-breakdown (Cry, cry, cry) Underneath the guise of a smile gradually I'm dying inside Steady breaking me on down (Cry, cry, cry) Friends ask me how I feel and I lie convincingly Break-breakdown 'Cause I don't want to reveal the fact that I'm suffering Steady breaking me on down (Cry, cry, cry) So I wear my disguise 'til I go home at night Break-breakdown And turn down all the lights and then I break down and cry Steady breaking me on down I don't wanna break down Break-breakdown (Gotta get control and roll roll roll on) I don't wanna break down Steady breaking me on down (Gotta get control and roll roll roll on)Embed	3
Say it Say it (Forever your lady) Forever your lady I love you, boy It's like a dream 'Cause this is ecstasy And now I love ya like sunsets, bubble baths on the jet Love you like... Love you like freeze pop I love you I love you I, I, I (Forever your lady) (This is ecstasy) Now I (Forever your lady) Forever your lady (Forever your lady) I, I Laying in the bed bumpin' Jodeci (Forever your lady) Laying in the bed bumpin' Jodeci I love you like... oh Baby, yeah, no matter what you do I will love you Embed	3
[Intro] Yeah Andy Warhol said "In the future everybody will be famous" No, he said "everybody will be world-famous for minutes" [Verse ] Gotta get up 'Cause you know the world is waiting Can you keep up Everyone you see is racing And you You know what you are It's true You will go far [Pre-Chorus] 'Cause you've got the night To light up the sky Meteorite in front of every eye A shooting star Your fame is a flame And they watch you burn up, turn up, turnt up all the way [Chorus] Meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite (A shooting star) Meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite (A shooting star) [Verse ] So here we go We're listening, what are you saying Put on your show Try to make it entertaining And you You know what you are It's true You will go far [Pre-Chorus] 'Cause you've got the night (Oh-oh, oh, oh, oh, oh) To light up the sky Meteorite in front of every eye A shooting star Your fame is a flame And they watch you burn up, turn up, turnt up all the way (All the way) [Chorus] Meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite (A shooting star) Meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite (A shooting star) Meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite (A shooting star) Meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite (A shooting star) [Outro] 'Cause you've got the night To light up the sky A meteorite in front of every eye A shooting star Your fame is a flame (Flame) As they watch you burn up, turn up, turnt up all the way Yeah, you got to turn up all the way Yeah, you got to turn up all the way Yeah, you got to turn up all the way (Flame) Yeah, you got to turn up all the way (Meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite, meteorite-ite-ite)Embed	3
Yeah Yeah, oooh ReRe and Kenny sittin' in a tree K-I-S-S-I-N-G Ah, uh-huh, uh-huh, baby Ah, uh-huh, uh-huh, baby Ah, uh-huh, uh-huh, baby, woo I want a, I want a I want a, I want a I need a, I need a I need a, I need a (I need him) A lover, a lover A lover, a lover (I love him) A lover, a lover A lover, a loverboy Man, is it the glitter on her breasts or the gloss of the lips? Hickeys on the chest or the toss of the hips? I'm lost in the mix, so I floss in the seas Turnin' out the hits, so I'm exhausted as shit Now baby it's the mo' paper, dough chaser Now get it right, would ya, heartbreaker? I, I keep it tight but I'm no faker You can laugh now but ya cry later I think I like you in ya freak clothes Freak thongs in my specialized peep shows And then I make you touch ya knees to ya elbows Toes curl from Peachtree to Melrose, the whole world It's cool, 'cause see I like it when we smoked out All choked out with some freak shit (No doubt) You kinda got me like a feen when you call out Now get your boys for my girls, we can roll out  I got myself a lover who knows what I like When he invites me over I come every time And when my sugar daddy takes me for a ride Whatever way we go it's delirium time He's all mine and his lovin' gets me high Like a taste of ecstasy All I need is him to be my loverboy Loverboy, c'mon and love me Give me more, touch me and touch me I enjoy the way you rock me all night long (Baby, all night long) Loverboy, c'mon and take me (Loverboy, come take me) Only you know how to make me Shudder with anticipation all night long I got myself a lover and he's so sublime It's quite a bit of heaven to feel him inside 'Cause when my sugar daddy takes me for a ride Whatever way we go it's delirium time I get weak when his candy kisses sweetly Caress my whole body All I need is him to be my loverboy Loverboy, c'mon and love me Give me more, touch me and touch me I enjoy the way you rock me all night long (I enjoy the way you rock me) Loverboy, c'mon and take me (Come on and take me) Only you know how to make me Shudder with anticipation all night long (Oh, all night long) Come on, yeah Pardon me, you're kinda innocent A vision of love You adore me, even though my image is thug What I see in you is for my eyes only to see I bring out the freak in you up and down on me I'm your lovergirl, me your loverboy And when we home alone, become each other's toys Making noise, we can't avoid The way I throw that Cat pop, backdrop, stopwatch Brat-tat, get ya more rock harder All of the things you wanna do to me, you oughta We can get obscene, my parina and your ding-a-ling mingle Bother me not, when the sensation come out Because I'll make you scream Uh-huh uh-huh baby Feel me, when I pump-pu-pump, lady Remind me we can be close like family You're so sweet, you taste like all types of candy From Starburst to jellybeans Banana split my dairy queen Butterfinger my tangerines Chickens only taste my loverboy in they dreams Here, all my ladies let me hear you scream Hate on me much as you want to You can't do what the fuck I do Bitches be emulatin' me daily (Daily) Hate on me much as you want to You can't be who the fuck I be Bitches be imitatin' me, baby (Loverboy) Loverboy, c'mon and love me Give me more, touch me and touch me (Give it to me) I enjoy the way you rock me all night long (All night long) Loverboy, c'mon and take me Only you know how to make me (I enjoy) Shudder with anticipation all night long (Loverboy) Loverboy, c'mon and love me Give me more, touch me and touch me (I-I enjoy) I enjoy the way you rock me all night long (This stuff is starting now) Loverboy, c'mon and take me Only you know how to make me Shudder with anticipation all night long Loverboy, c'mon and love me Give me more, touch me and touch me I enjoy the way you rock meEmbed	3
[Intro] Oh, oh-oh Oh-oh Ooh, ooh La la la Oh, oh-oh Oh-oh [Verse ] Once upon a time, we swore not to say goodbye Something got a hold of us and we changed Then you sat alone in pride And I sat at home and cried How'd our fairytale just end up this way? [Pre-Chorus] We went 'round for 'round 'til we knocked love out We were laying in the ring, not making a sound And if that's a metaphor of you and I Why is it so hard to say goodbye? [Chorus] I can't wait to hate you, make you pain like I do Still can't shake you off (Still can't shake you off) I can't wait to break through these emotional changes Seems like such a lost cause I can't wait to face you, break you down so low There's no place left to go I can't wait to hate you (Oh) [Verse ] Ooh, this was a love phenomenon no one could explain And I wish I could press reset and feel that feeling again I sit and press rewind and watch us every night Wanna pause it, but I can't make you stay (Just gotta let it play) [Pre-Chorus] We went 'round for 'round 'til we knocked love out We were laying in the ring, not making a sound And if that's a metaphor of you and I Why is it so hard to say goodbye? (Why?) [Chorus] I can't wait to hate you, make you pain like I do Still can't shake you off (Still can't shake you off) I can't wait to break through these emotional changes Seems like such a lost cause I can't wait to face you, break you down so low There's no place left to go I can't wait to hate you (Oh) [Bridge] No need to call my phone 'cause I changed my number today And matter fact - I think I'm moving away (Away) Sorry, the frustration's got me feeling that way And I just keep having one last thing to say And I just wanna hold you, touch you, feel you, be near you I miss you, baby, baby, baby (Baby, baby, baby) I'm tired of tryna fake through But there's nothing I can do Boy, I can't wait to hate you [Chorus] I can't wait to hate you, make you pain like I do Still can't shake you off (Still can't shake you off) I can't wait to break through these emotional changes Seems like such a lost cause I can't wait to face you, break you down so low There's no place left to go I can't wait to hate you, baby [Outro] I can't wait to H-A-T-E you 'Cause right now I need you I can't wait to let you go I can't wait to H-A-T-E you 'Cause right now I need you I can't wait to let you goEmbed	3
Nah-mm-mm-mm Nah, ooh, mm-mm-mm Mm-mm-mm-mm Te estoy pensando En mi larga noche en soledad Si el error fue amarte En mi corazón vuelvo a estar mal Porque estoy en ti Y no sé vivir Si a mi lado no estás Mi todo yo te doy Por una noche más Y así poder sentir Tu cuerpo junto a mí Ya no puedo estar Reviviendo aquí nuestra canción Mi todo te lo doy Por tener tu amor  Dime si me sientes Imaginando verme frente a ti Siempre estás presente Y en mis sueños logro descubrir Que aunque no estás Mi estrella fugaz Te deseo alcanzar Mi todo yo te doy Por una noche más Y así poder sentir Tu cuerpo junto a mí Ya no puedo estar Reviviendo aquí nuestra canción Mi todo te lo doy Por tener tu amor Mi todo yo te doy Por una noche más Y así poder sentir Tu cuerpo junto a mí Ya no puedo estar Reviviendo aquí nuestra canción Mi todo te lo doy Por tener tu amor Mi todo yo te doy Mi amor Mi amorEmbed	3
When you left, I lost a part of me It's still so hard to believe Come back, baby, please 'Cause we belong together Haha, remix, Desert Storm Uh-uh, yo, show your respect whenever you hear me or see me (This is the emancipation of Mimi) Hot like the real fever, the real diva So successful, yet, still so eager No matter what they say, it's on forever (It's our time right now) More than ever (To the death) We gon' get it on together And M.C, you know we belong together, come on I lost a part of me When you left, boy, can't you see? Boy, come back, baby, please 'Cause we belong together Who am I gon' lean on when times get rough? Who's gon' to talk to me till the sun comes up? Who's gon' take your place, there ain't nobody there Oh, baby, baby, we belong together You might also like I only think of you on two occasions That's day and night (Oh-oh) I'd go for broke if I could be witchu Only you can make it right, make it right, make it right We belong together like the sun in the summertime Bounce in a lemon range (Skip in a hummer lime) (P and kiss, in and out) Mariah on the other line Baby, I'ma come back (Believe it'll come a time) (We belong together like peanut butter and jelly) Februaries and skellies, after parties and tellies (Feeling you in my stomach like you a part of my belly) Baby, I'ma come back with every part of you ready Baby, I lost a part of me When you left, boy, can't you see? Boy, come back, baby, please 'Cause we belong together Who am I gon' lean on when times get rough? Who's gon' to talk to me till the sun comes up? Who's gon' take your place, there ain't nobody there Oh, baby, baby, we belong together I can't sleep at night when you are on my mind Bobby Womack's on the radio Singing to me, "If you think you're lonely now, wait until tonight" Boy, I'm feeling all out of my element, throwing things, crying Tryin' to figure out where the hell I went wrong The pain reflected in this song Ain't even half of what I'm feeling inside I need you, need you back in my life, baby (Let's go) You gonna need a shoulder to cry on Classic Mustang Cobra to ride on Past is the past, just let it be bygone's Matter of fact, I know a fly song that we could vibe on Let's get it straight If it's the six or the quarter to eight (Then I'm throwing Babyface or Shy on) Yeah and Kiss, Ghost and MC Get close and toast to the diva and MC's (Uh, the trees will blow) (Big cups of Pino Grigio) Take it easy, though (We belong together, we know that) (Now I think that it's 'bout time we show that) (Even though every moment won't be a Kodak) Naw (Sometimes we argue, I spaz out, grab my bozak) (Come back not 'cause I have to, I want to) (And naw, I don't just wanna have you, I want you, uh) I lost a part of me When you left boy, can't you see? Boy, come back, baby, please 'Cause we belong together Who am I gon' lean on when times get rough? Who's gon' to talk to me till the sun comes up? Who's gon' take your place, there ain't nobody there Oh, baby, baby, we belong together This is, the Desert Storm remix, haha (We belong together) (Oh baby, baby, we belong together) DJ Clue, Desert Storm (Oh, come back, baby, please) (We belong together) MC (Oh, come back, baby, please) Woo (Is it so hard to believe?) (We belong together) We back, baby (Ooh yes, ooh baby, we belong together) (We belong together)Embed	3
Sorry I've never told you All I wanted to say And now it's too late to hold you 'Cause you've flown away, so far away Never had I imagined Living without your smile Feeling and knowing you hear me It keeps me alive, alive And I know you're shining down on me from Heaven Like so many friends we've lost along the way And I know eventually we'll be together (Together) One sweet day (And I'll wait patiently to see you in Heaven) Darling, I never showed you (No, no, no, no) Assumed you'd always be there (Always there) I thought you'd always be there I, I took your presence for granted But I always cared (But I always cared) And I miss the love we shared (Yeah, and I know)  And I know you're shining down on me from Heaven Like so many friends we've lost along the way (Lost along the way) And I know eventually we'll be together (Oh, no, I know) One sweet day (And I'll wait patiently to see you in Heaven) (Although the sun will never shine the same again) (I'll always look to a brighter day) Yeah, yeah Lord, I know when I lay me down to sleep You will always listen as I pray And I know you're shining down on me from Heaven Like so many friends we've lost along the way And I know eventually we'll be together One sweet day (One sweet day) And I know you're shining down on me from Heaven Like so many friends we've lost along the way And I know eventually we'll be together (Yes, we will) (One sweet day) One sweet day Sorry, I never told you All I wanted to sayEmbed	3
A very pleasant good evening ladies and gentlemen It is now time The one and only There never will be another 4 (Aguilera) That's how music should sound Ooh, yeah I've waited for some time to get inside the minds Of every legend I've ever wanted to stand beside It's like an endless ride feeling the lows and highs Of every lyric and melody, every single rhyme So here I stand today, in tribute, I do pay To those before me who laid it down and paved the way And so to God I pray that he will give me strength To carry forward the gift of song in his good faith In his good faith I'm going back to basics To where it all began I'm ready now to face it I wanna understand What made the soul singers and the blues figures, yeah That inspired a higher generation The jazz makers and the ground breakers They gave so much of themselves and dedication  So here I stand today In tribute I do pay To those before me who laid it down and paved the way Ooh, yeahEmbed	4
[Intro] I, I, I, I turn I, I, I, I turn I, I, I, I turn I, I, I, I turn to you I, I, I, I turn I, I, I, I turn I, I, I, I turn [Verse ] When I'm lost in the rain In your eyes I know I'll find the light To light my way And when I'm scared And losing ground When my world is going crazy You can turn it all around And when I'm down you're there Pushing me to the top You're always there Giving me all you've got [Chorus] For a shield from the storm For a friend, for a love To keep me safe and warm I turn to you For the strength to be strong For the will to carry on For everything you do For everything that's true I turn to you [Post-Chorus] I turn I, I, I, I turn I, I, I, I turn [Verse ] When I lose the will to win I just reach for you and I can reach the sky again I can do anything 'Cause your love is so amazing 'Cause your love inspires me And when I need a friend You're always on my side Giving me faith Taking me through the night [Chorus] For a shield (For a shield) from the storm (From the storm) For a friend, for a love To keep me safe and warm (For a love to keep me safe and warm) I turn to you (I turn to you) For the strength (For the strength) to be strong For the will to carry on For everything you do For everything that's true I turn to you, yeah, oh [Bridge] For the arms to be my shelter Through all the rain For truth that will never change For someone to lean on For a heart I can rely on through anything For that one (For that one) who I can run to, oh [Chorus] (For you) For a shield from the storm For a friend, for a love To keep me safe and warm (To keep me safe and warm, yeah, yeah) I turn to you (I turn to you) For the strength (For the strength) to be strong For the will to carry on (Oh, oh) For everything you do (Everything you do) For everything that's true [Outro] (For) For everything you do, oh, oh For everything that's true I turn to you, yeahEmbed	4
[Intro] (E-e-e-e-e-e-eh-ay-yeah, e-e-e-e-e-e-ey-yeah) (E-e-e-e-e-e-eh-ay-yeah, e-e-e-e-e-e-ey-yeah) (E-e-e-e-e-e-eh-ay-yeah, e-e-e-e-e-e-ey-yeah) (E-e-e-e-e-e-eh-ay-yeah, e-e-e-e-e-e-ey-yeah) This-this-this-t-t-t-t-this-this-this [Verse ] This is the moment that I take over your mind frame Step into the picture that I paint using my brain game I'll elevate you so high I'll give you a migraine Over and over, put it on replay, till you're insane This is a roller coaster that's about to be long gone Once you jump in, won't wanna get off, buckle up and hold on Just let it go, give it up, allow yourself to transform Follow me, follow me to a place unknown of no return [Pre-Chorus] Are you ready, ready, ready to go-g-g-go? Are you ready, ready, ready to go-g-g-go? [Chorus] Bionic, take ya supersonic, eh I'm bionic; hit ya like a rocket, eh-ay-yeh Bionic, so damn bionic Gonna get you with my electronic, supersonic rocket, eh Bionic, take ya supersonic, eh I'm bionic; hit you like a rocket, eh-ay-yeh Bionic, so damn bionic Gonna get you with my electronic, supersonic rocket, eh [Verse ] I-I-I-I-I am the future, put it on you like a hurricane Call me the supernova that's taking over all time and space I'm testing your dimension, can't keep up with what I create I'll break your concentration, imagination with what I make Many times imitated, not duplicated; can't be replaced N-n-now, let me spell it out, everybody come shout my name X-X-X-T-T-T-I-I-I-N-N-N-N-A (Say) X-X-X-T-T-T-I-I-I-N-N-N-A-(Say)-A-A-(Say) [Pre-Chorus] Are you ready, ready, ready to go, g-g-go? [Chorus] Bionic, take ya supersonic, eh I'm bionic; hit ya like a rocket, eh-ay-yeh Bionic, so damn bionic, eh Gonna get you with my electronic, supersonic rocket, eh (Bi-on-ic) [Chorus] Bionic, take ya supersonic, eh I'm bionic, hit ya like a rocket, eh-ay-yeh Bionic, so damn bionic, eh Gonna get you with my electronic, supersonic rocket, eh Bionic, take ya supersonic, eh I'm bionic; hit ya like a rocket, eh-ay-yeh Bionic, so damn bionic Gonna get you with my electronic, supersonic rocket, eh [Outro] Eh-ay-yeah, oh-oh, oh-eh-ay-yeah Eh-ay-yeah, oh-oh, oh-eh-ay-yeah Eh-ay-yeah, oh-oh, oh-eh-ay-yeah Oh-eh-ay-yeah, oh-oh, oh-eh-ay-yeah Eh-ay-yeah, oh-oh, oh-eh-ay-yeah Oh-eh-ay-yeah, oh-oh, oh-eh-ay-yeah (Ah) Oh-eh-ay-yeah, oh-oh, oh-eh-ay-yeahEmbed	4
So if you call my name You know my heart you claim I'll be right here By your side Through thickness and through thin You know my love you win I'll be right here By your side Boy when you come to me I'm just in my head Of how glad I am to be with you and You just don't know how special you are to me Can't you see we're meant to be, oh yeah If you ever doubt my love Don't fear, I'm right here for you My heart belongs to one and only you I could never want another  So now you know how I feel, baby You have brightened up my world in every way Share your feelings, with me baby You can tell me anything Keep me close to your heart, darling You'll be close to mine One thing that makes me happy Is spending time with you, baby yeah  Oh when you walked, into my life You know you changed it for the better And you can count on me, to always be true Don't worry at all Embed	4
[News clips] Paparazzi That was the clip on all the news Limp Bizkit, Fred Durst on stage Scandal, gossip [Fred Durst] I did it all for the nookie [News Clips] Hook up Slim Shady I want Britney And they had to send something real clear [Eminem] And they had to kick 4 out [News Clips] The two of them were not fighting What the *censored* was she talking about? Not at all And you're forced to look at yourself Britney Christina, Britney rivalry We're gonna let Christina tell her side of the story [Verse ] Waited a long time for this Feels right now (Uh, uh, ha, ha, ha) Allow me to introduce myself Want you to come a little closer I'd like you to get to know me a little bit better Meet the real me [Verse ] (Whoa) Sorry you can't define me Sorry I break the mold Sorry that I speak my mind Sorry don't do what I'm told Sorry if I don't fake it Sorry I come too real I will never hide what I really feel No way, oh [Outro] So here it is No hype, no glass, no pretense Just me (Just me) Stripped (Stripped, stripped)Embed	4
[Chorus] Songbird, rebirth, unearth creature Submerge from hurt, pain, broken pieces Emergency, heartbeat increases Rise up lotus, rise, this is the beginning This is the beginning (This is the beginning) This is the beginning (This is the beginning) This is the beginning (This is the beginning) Songbird, rebirth, unearth creature Submerge from hurt, pain, broken pieces Emergency, heartbeat increases Rise up lotus, rise, this is the beginning [Verse] And now the lotus rises We are never dying Forever flying And always surviving [Chorus] Songbird, rebirth, unearth creature Submerge from hurt, pain, broken pieces Emergency, heartbeat increases Rise up lotus, rise, this is the beginning This is the beginning (This is the beginning) This is the beginning (This is the beginning) This is the beginning (This is the beginning) Songbird, rebirth, unearth creature Submerge from hurt, pain, broken pieces Emergency, heartbeat increases Rise up lotus, rise, this is the beginning This is the beginning (This is the beginning) This is the beginning (This is the beginning) This is the beginning (This is the beginning) [Outro] To the sky, I rise Spread my wings, and fly I leave the past behind And say goodbye to the scared child inside I sing for freedom, and for love I look at my reflection Embrace the woman I've become The unbreakable lotus in me I now set freeEmbed	4
Hey sexy lady shake your ass like that (ass like that, ass like that) Hey pretty boy shake your ass like that (ass like that, ass like that) Boys in the city make the beat so hot (beat so hot, beat so hot) I like the way you movin' workin up and groove Don't stopin' when the sun goes down My music is breakin' the silence Turn it on for the last dance Do you want it? Do you need it? This is your chance! Turn it up and dance! Hey sexy lady shake your ass like that (ass like that) Hey pretty boy shake your ass like that (ass like that, ass likе that, ass like that) Boys in the city make thе beat so hot (beat so hot, beat so hot) I like the way you movin' workin up and groove Don't stopin' when the sun goes down My music is breakin' the silence Turn it on for the last dance Do you want it? Do you need it? This is your chance! Turn it up and dance! Hey sexy lady shake your ass like that (that, that, that, that) Hey pretty boy shake your ass like that My music is breakin' the silence Turn it on for the last dance Do you want it? Do you need it? This is your chance! The music is is breakin' the silence Turn it on for the last dance Do you want it? Do you need it? This is your chance! Turn it up and dance!Embed	4
[Verse ] Suddenly lost inside a fantasy Everything not quite what it seems to be Slipping and falling through the looking glass Catching a glimpse at all that lies behind the masks You disappear with the dawn You only see what you want [Chorus] When you’re out with the birds of prey (Prey, prey, prey) When you’re out with the birds of prey They watch and they feed They take what they need They bite as you bleed The birds of prey [Verse ] Taking the blue pill only made you cry And all that the red pill did was make you forget why There is no right, there's no wrong You only see what you want [Chorus] When you’re out with the birds of prey (Prey, prey, prey) They watch and they feed They take what they need They bite as you bleed The birds of prey They watch and they feed They take what they need They bite as you bleed The birds of prey They watch and they feed They take what they need They bite as you bleed The birds of prey They watch and they feed They take what they need They bite as you bleed The birds of prey [Bridge] You disappear with the dawn You only see what you want There is no right, there’s no wrong You only see what you want [Chorus] When you’re out with the birds of prey (Prey, prey, prey) When you’re out with the birds of prey When you’re out with the birds of prey (Prey, prey, prey) When you’re out with the birds of prey When you’re out with the birds of prey (Prey, prey, prey) When you’re out with the birds of prey When you’re out with the birds of prey (Prey, prey, prey) When you’re out with the birds of prey When you’re out with the birds of prey (Prey, prey, prey) When you’re out with the birds of preyEmbed	4
[Verse ] Young girl, don't cry I'll be right here when your world starts to fall Young girl, it's alright Your tears will dry, you'll soon be free to fly, ooh [Pre-Chorus] When you're safe inside your room, you tend to dream Of a place where nothing's harder than it seems No one ever wants or bothers to explain Of the heartache life can bring and what it means [Chorus] When there's no one else Look inside yourself Like your oldest friend Just trust the voice within Then you'll find the strength That will guide your way You'll learn to begin To trust the voice within Oh [Verse ] Young girl, don't hide You'll never change if you just run away (Ooh, oh yeah) Young girl, just hold tight Soon you're gonna see your brighter day [Pre-Chorus ] Now in a world where innocence is quickly claimed It's so hard to stand your ground when you're so afraid No one reaches out a hand for you to hold When you look outside, look inside to your soul [Chorus] When there's no one else Look inside yourself Like your oldest friend Just trust the voice within Then you'll find the strength That will guide your way You will learn to begin To trust the voice within Oh yeah Ooh, yeah, yeah [Bridge] Life is a journey It can take you anywhere you choose to go As long as you're learning You'll find all you'll ever need to know (Be strong) You'll break it (Hold on) You'll make it Just don’t forsake it because No one can tell you what you can’t do No one can stop you, you know that I’m talking to you [Chorus] When there's no one else Look inside yourself And like your oldest friend Just trust the voice within Then you'll find the strength That will guide your way You will learn to begin To trust the voice within [Outro] Young girl, don't cry I'll be right here when your world starts to fall Mmm, ohEmbed	4
Oh, oh Have I been blind? For the first time in my life, I feel I've opened up my eyes Since you've arrived like an angel from the sky I'm on a spiritual high So don't you ever go away I could never face Losing you would kill my faith In a higher place What kind of world would it be without you? I couldn't breathe without you here What kind of world would I see without you? I can't dream without you here Yeah, oh, yeah Beautiful boy How on earth did I do something worth deserving you? My better half How I cherish through and through every part of you I do  Loving you's made me whole Now I belong I found my heart (Promise me) Promise me we'll always stay The way we are today What kind of world would it be without you? I couldn't breathe without you here What kind of world would I see without you? I can't dream without you here Hey, yeah Ooh, yeah, yeah I can't ever imagine If this never would happened (Happened, happened) I thank God everyday Almost lost you forever But I always remember (Remember, remember) Said you're my saving grace What kind of world (What kind of world) would it be without you? I couldn't breathe without you here What kind of world (What kind of world) would I see without you? (Ooh, see without you) I can't dream without you here (Dream without you here)Embed	4
